"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
11.1596012843057,9.31339114322327,8.09034783276729,8.32378117600456,6.90680902800523,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0
11.1340301541853,6.2667891161982,5.0895944586955,8.36491272551939,8.94039339269511,1,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0
9.44208711223012,5.42204467114061,9.72814167384058,6.55216847313568,5.71285024750978,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1
10.1891855231293,9.43080620723777,7.87106688250788,7.63626242871396,6.85974999913014,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1
9.36459002645279,6.4625970297493,7.11913440260105,5.06692581693642,7.3318693076726,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
10.7482204665611,8.74064973788336,5.0681219517719,8.20144322584383,8.36794737959281,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
10.4680618002591,6.45023635122925,7.10033456212841,7.50955940806307,6.82271699304692,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1
10.717035213398,5.01684435759671,8.5012983775232,9.72270713537,9.53786070807837,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1
11.6443518313679,6.66119734756649,6.00983970332891,9.68673275317997,9.13709973334335,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0
10.6536886824851,5.75558532611467,7.07603102200665,8.17033908911981,5.65057948930189,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1
10.691661680831,8.67715117405169,5.3144072915893,7.22706182976253,5.040279495297,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1
11.1916882947175,9.29563432000577,5.42697750381194,7.19877623254433,5.02078925259411,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1
10.3831216700245,8.45996131305583,8.01064576022327,7.51635831897147,9.11901053739712,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1
10.3010238740284,6.3502023590263,9.26419664290734,7.66302591888234,6.88414496020414,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1
10.4833398692488,8.10556392767467,7.69874216988683,6.46886593778618,7.6611817535013,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1
10.3202586623505,5.35354077466764,8.28694954048842,9.34892216348089,9.034171247622,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1
10.0076809016655,5.55281016626395,6.01699746563099,5.30736527056433,9.2864928569179,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0
10.6168622342348,9.89265934564173,6.68428761418909,6.21308459434658,7.29872334282845,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1
10.1954436181611,5.92233029776253,6.77285342942923,5.88828790117987,8.60825880430639,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1
10.9185320881472,5.6400344253052,9.46918803267181,8.9036156446673,8.46491457661614,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1
9.89911030540181,5.61021446366794,9.25451451330446,7.16310005169362,7.80960558680817,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0
8.39523547381386,7.5448358070571,6.8320899119135,5.0723371678032,6.53995392727666,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0
11.2976536857397,7.13832485722378,7.04698606627062,8.77657005214132,8.20969494059682,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0
11.9828101341565,9.43755104904994,9.59890219266526,8.78200855222531,5.32511127763428,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0
11.713003123627,7.33665757579729,9.43166221841238,9.88664911943488,6.18360162479803,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1
10.2819892560686,8.26268006814644,6.87648611958139,9.17510693892837,7.19360867282376,1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0
9.56654945421611,7.8280423709657,5.69068764219992,6.75034667714499,6.76093859248795,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1
11.5739226545821,6.9059372798074,8.8529471529182,9.47359477286227,8.95229601184838,0,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1
10.6944042902861,9.43721477058716,8.0021756014321,7.16206415905617,5.92949640471488,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1
11.4761533560528,7.32215024414472,6.22394438018091,8.91671277931891,7.92230617837049,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1
10.693472893054,8.01059804391116,5.02025712863542,8.44192301155999,9.17458621552214,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1
11.1272727389671,8.54550280375406,8.01525116898119,8.55718338047154,8.77728977240622,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0
10.9309596768941,7.14620096492581,9.74144589039497,8.66955735837109,6.12898208550178,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
10.7765836633034,5.5341528437566,9.40535415429622,9.42666467977688,8.11038638697937,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0
10.883845392511,9.19965716777369,5.02159297815524,7.46147499419749,8.22449277737178,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1
10.2487407162581,5.30844715074636,5.88201155303977,7.79143962194212,9.95792908011936,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0
11.6556969525942,7.36166349728592,8.87908480595797,8.35346933221444,9.12797096185386,1,1,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1
11.461696482695,8.15266446792521,5.18676666659303,9.12734074052423,8.04058767156675,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1
10.1118355523595,9.80397682520561,9.69180694897659,6.01494525442831,8.42354837339371,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0
11.134253838564,7.49400832573883,9.41653110668994,8.96672694943845,9.84325957018882,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0
9.90912421842133,8.89554900000803,7.62933367281221,6.12025512149557,5.0349058303982,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1
9.37637656952548,5.79241404542699,9.79276094934903,5.46353454701602,8.58125450788066,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0
11.0508871454175,7.30618958710693,7.41127849905752,7.84368780441582,7.61779310763814,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
10.9904032869885,7.60883789742365,7.74668182246387,7.11521363467909,7.05870156409219,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0
9.94772947572834,8.98112805676647,7.1536325593479,5.41844702675007,5.01824229955673,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0
10.9489461955159,9.76719137863256,5.28354978072457,5.54959044209681,9.53844404546544,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1
9.83733739407107,9.1241621458903,6.07939702807926,5.15174277825281,5.6004623521585,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0
9.73297187040688,8.19955291924998,6.66211640229449,5.05552831105888,5.3655527275987,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1
12.3191285610479,8.53513416368514,5.22107224678621,9.88659555674531,8.77530674100854,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
10.338713170536,8.33971236017533,9.58607800770551,6.85605584760197,8.48751536570489,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1
9.84209211456309,9.22139018424787,5.37516331183724,5.25120651582256,7.61692197993398,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0
10.2308493685003,6.91420732298866,6.59050820046104,7.2662229638081,5.79625260201283,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0
11.8910783713285,9.14010590640828,5.4202607111074,9.03127238969319,9.00767461163923,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0
9.88120019571229,9.74292840226553,5.07716718246229,5.15786620671861,8.9269845734816,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0
11.282411847952,9.63231809437275,7.34876790316775,7.35474073095247,9.28701776196249,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0
10.7075550566687,6.48350735544227,5.60885756276548,9.60078970063478,6.58875761320814,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1
10.0253377978863,8.92709744512103,6.51622971985489,7.33371625305153,7.95945910038427,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1
10.3582730088174,5.35608179634437,8.56330287992023,7.7091889292933,7.54300896078348,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1
9.2859134709471,6.0949531767983,8.98431662935764,6.22206730535254,8.92507544369437,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1
9.14620757174292,5.24546568281949,8.27958090347238,5.0602129206527,9.99164821696468,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0
10.0234157418903,5.767865201924,5.87318533449434,7.6010507508181,6.09396666288376,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1
9.91111890398385,7.44087758823298,9.83095369185321,6.62233183393255,7.40979164955206,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1
11.0935837855815,7.12915379903279,5.90735266334377,8.08829829678871,8.1135475449264,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1
9.47306792488042,6.43202068051323,6.68629564810544,8.52633083239198,6.59579766681418,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0
11.48303911891,9.91065357346088,7.34146681847051,6.70070615946315,6.55285507789813,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1
11.1117200142699,7.66538889496587,7.30029967729934,7.20457512536086,8.57455417164601,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0
10.3515446495581,7.72483985289,7.38462702604011,6.68275382951833,9.17960901511833,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1
9.91400421743654,8.79828677629121,9.95299239759333,6.61957889213227,9.8980512318667,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1
9.50059959148212,7.32055359520018,7.06502075772732,5.2269631170202,6.94799166754819,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0
11.2276234373846,6.78384376689792,7.14811456738971,9.92699788650498,7.02281258767471,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1
10.3123859605712,8.41857870691456,7.16615342185833,6.05745017644949,8.84286598418839,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,0
8.92360590051744,6.75854232977144,7.13291562278755,5.5816583475098,9.24097766401246,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0
11.0935009836538,6.83840583311394,5.69830960128456,8.77543327049352,6.46678042947315,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1
10.8873384736496,9.57234124653041,7.86997648188844,7.36124589340761,6.22342347167432,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0
8.67656773550418,5.71193358628079,9.1535858088173,5.77424868824892,5.79616515082307,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1
9.41171726973706,8.81925225141458,6.45441189175472,5.78666319255717,6.83745718910359,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
9.19900180094197,5.36418906995095,8.95992428530008,7.13585478719324,9.33377271983773,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1
10.3884534071217,9.86734708421864,9.6664124680683,6.56825049780309,9.6628989034798,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1
10.3458784501562,6.53404037235305,8.35841350257397,7.23209851421416,8.30127170891501,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1
9.47369249570957,6.55278415535577,9.20699551468715,6.38021852704696,5.1132645085454,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1
9.8192246305528,7.78310927446,7.75804462260567,7.34266338287853,7.173199855024,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1
8.70981567683433,5.71834777016193,6.64627220481634,5.49834964680485,5.21374710602686,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1
11.1982837261449,8.38765238295309,6.46963849430904,6.55035745934583,7.48352966620587,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0
10.8810706704768,5.08465706603602,8.81054765661247,9.21677891514264,5.39996239705943,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1
9.07745393129635,6.18184165563434,7.78186483308673,6.82283157599159,8.3426136651542,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0
9.94155502172146,7.459112360375,5.26706085307524,5.92503663967364,7.20059984480031,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0
10.3592954051973,5.93202300020494,8.16375098540448,8.33755433210172,7.46523658977821,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1
9.22546204540831,6.08810201752931,6.66746048838831,5.10627545765601,5.16067671822384,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0
11.2425925771564,9.18360541574657,7.45293787214905,8.50614412804134,8.56071177404374,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0
11.1192904779209,6.91175204701722,7.61334611685015,9.05838643433526,9.91239758906886,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0
10.0760585455312,6.86002779169939,8.4990561241284,6.97844383772463,9.87296554609202,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1
10.3241312844254,5.008404860273,7.11911498568952,9.99195012496784,6.7030914966017,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
10.344828168844,6.67470965650864,5.05314847803675,8.75702608609572,7.37394129158929,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1
9.78241718346302,8.64987661596388,7.0198227360379,6.97872048476711,9.37574640149251,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1
9.75914717294858,9.60537579492666,6.64413271704689,5.97327690222301,6.14198624505661,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1
9.34876073281108,6.35836528148502,9.9360722466372,7.88186338730156,6.25425976817496,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1
10.6411463406052,9.48514785501175,6.27684406936169,6.27126261242665,6.93384194513783,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1
9.81143012185447,5.57796509470791,9.96963983168826,7.68623518175445,8.15621928311884,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1
10.7734344418992,6.01926138624549,8.50626528030261,7.76582256308757,6.0994285705965,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0
10.3624372674778,9.37802285305224,9.36327370000072,6.46228772355244,6.98563268058933,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1
10.0796205580002,7.76265338296071,8.88762424699962,7.20964450621977,9.47071471018717,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1
9.91406754388058,5.79999002045952,5.91030692332424,7.59731051046401,9.77598172263242,0,1,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1
9.53615139703878,7.7812082960736,6.26718135317788,6.01466915570199,5.86678630672395,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1
10.2959083542925,6.7260950198397,9.61046381038614,6.6189910331741,8.95229293499142,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1
8.85437490694016,5.30923289945349,5.99063352216035,7.86560978041962,9.81770073063672,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1
11.5514289485514,7.12695000693202,7.05146218882874,9.81766414828598,5.41802980937064,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0
9.35328541019963,8.4714534052182,5.28380865231156,5.41791817755438,7.7583231672179,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0
11.5388164230644,7.52264669281431,8.46992457401939,8.04867300670594,5.95616128412075,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1
10.3676598525907,9.81170327519067,6.72335323295556,8.94729377119802,8.73047018307261,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0
10.8336417797964,7.48458798974752,7.88260187488049,8.22643609601073,5.53051454480737,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1
10.5390046042006,7.18409345834516,9.07978735514916,9.43903970532119,6.75489845685661,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0
10.0733716498576,8.48751879064366,6.87532551470213,6.3761501130648,5.3384349134285,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0
8.77292923935593,8.16788415890187,7.28960953303613,5.01510454458185,7.14031320996583,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1
12.0082642409876,9.29021706571802,5.78615221311338,8.90900089172646,9.63728580041789,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1
9.39697632901805,5.84820651216432,7.887501581572,8.64879427710548,6.22848984436132,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0
9.46697651096131,5.37346449447796,7.40126284887083,6.73955996171571,7.71911779069342,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0
11.4512203063848,7.79864898417145,5.35248550819233,9.92499281768687,8.30521721160039,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1
9.36678120406235,7.55668072262779,6.51840126141906,5.36977636511438,6.46553121157922,1,0,0,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0
10.8542032022514,9.06945931841619,8.10932850232348,8.49051127559505,5.27721886523068,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0
9.39644345701792,5.5660644476302,6.78556089056656,6.53318163356744,6.3444021192845,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1
11.9235037981989,9.99623200856149,9.38113270560279,9.94545602006838,9.54554376425222,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0
10.8245820891643,7.49365182942711,9.17599393753335,9.74576888256706,7.06307200482115,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1
10.2399938188576,7.9339389980305,7.06195747014135,6.55736842076294,8.507130992366,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1
10.9686188081723,8.63936844631098,6.48482927936129,6.17551512899809,9.35073249624111,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1
10.4367692958077,8.22773184045218,7.36473724478856,8.53522818651982,7.85169439157471,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1
11.6840891011128,8.48241384490393,7.06335101276636,9.82765131397173,5.22281474317424,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0
9.86755218115703,6.09736517304555,8.99513443699107,6.6612031951081,7.55418914952315,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1
8.98566392270024,8.54070555767976,8.4627501887735,5.04245345247909,7.83021194278263,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0
11.184550911006,6.97871847078204,7.27417714311741,9.58818134269677,8.92309143906459,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
9.68324617111,8.17092661978677,5.72647992521524,5.61136403703131,8.05673671304248,1,0,1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0
10.4182725330027,7.03971875831485,8.06303150719032,6.66362387593836,8.03204797091894,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1
10.7858397994229,8.69128836900927,5.96078941947781,8.13255410990678,5.07866921834648,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0
11.3356203209688,8.92019567778334,7.02009458444081,8.44530984177254,7.42451958358288,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,0
10.5107269171976,7.84828254254535,9.50076656183228,8.10219268896617,5.29229357372969,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0
11.0279723041166,7.34928586054593,7.04902867903002,9.95410045608878,5.98980582784861,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1
10.8079447621495,9.98440984636545,6.23523694113828,7.25313577335328,5.26261816266924,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
9.98322053880989,5.4386358789634,6.04050362948328,7.92158860363998,6.49355561472476,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1
12.0359031780737,8.13598337117583,8.44305703183636,9.37374288914725,7.41024893475696,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
10.2161998202233,6.53990506427363,9.40358100808226,7.9860675719101,9.58835841389373,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0
10.9766901985438,9.14902311866172,6.10460077645257,9.09682828467339,5.45268120011315,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1
11.3922813633623,9.74916195496917,6.63283480913378,9.04114886419848,8.30254370579496,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0
10.3847364188763,7.76302202721126,6.73718600650318,7.48826733208261,9.67051992425695,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0
9.7322756684164,7.20853465725668,9.18526781490073,6.70662906370126,8.63789961440489,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0
9.53928638065415,5.73566691833548,9.68392002396286,6.66619327617809,6.54715897748247,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1
10.7106532350657,9.39581787097268,5.9369355160743,7.85921325208619,6.54067074530758,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0
7.97136179775936,5.27460894198157,6.23969886917621,5.31953750061803,8.76618254580535,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1
9.9268190470329,7.27276078192517,5.3942275873851,8.80289670894854,6.8530037405435,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0
9.05410079415582,5.78407824737951,6.57244990579784,5.19120379933156,5.82291444879957,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0
9.31629773970415,8.88930931687355,8.76791023998521,5.84291187231429,5.59178418363445,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0
9.85737830889946,7.42185199051164,5.71257199510001,5.74287497787736,8.67659492534585,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0
10.6309247259346,7.15322584030218,9.92378754424863,9.5966832304839,9.78456829092465,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0
8.99309052598712,7.65731458319351,6.65665961336344,5.28396079433151,9.16628083446994,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1
10.0759854189455,8.52952448418364,8.06977444444783,7.36646021250635,8.6991989298258,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0
9.62179881315635,5.7100797991734,5.01252457266673,7.91393878753297,8.0731022648979,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0
11.6429729386697,6.96572437416762,5.08777093957178,9.72182389465161,9.49992169509642,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0
9.68087357771064,5.90657068532892,5.60057781171054,5.77753062010743,8.45739378361031,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0
9.32478099624997,5.63081948785111,8.35473119164817,6.79637711378746,6.58529583946802,0,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0
10.0262000296347,5.82887038355693,7.04762824694626,6.50550454040058,5.34255108097568,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
10.2516630863713,9.15249789017253,8.12350337975658,7.1958424069453,5.66472361679189,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1
9.45982936582741,9.95791541412473,8.77376672346145,5.28013304458,7.82883996027522,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0
11.3815295117754,6.00499614607543,7.5707471172791,9.94694599765353,5.75553005211987,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0
11.421835715343,7.62878996902145,6.83699868037365,9.05775653314777,7.92612764867954,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1
11.8084282249479,6.38546558329836,5.99603174603544,9.5428917533718,7.19339477829635,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1
11.1699485241092,9.28642977494746,5.24903735960834,8.9043323288206,7.889842010336,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0
10.8165150715786,7.81004022690468,7.46785938041285,9.11209402256645,5.8911874552723,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1
11.0803696920777,8.15906533971429,8.13190941698849,7.68728708848357,7.92130503687076,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1
10.9891106133645,9.28305691690184,7.147245608503,5.6096714339219,8.71039430378005,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1
10.8894192254632,7.01874383026734,6.57335827709176,8.0922022019513,5.07779975887388,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1
11.7536276380429,9.53833180014044,9.33034045272507,9.0818004461471,7.62117966660298,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0
11.2006057446867,7.54626350244507,9.48046842007898,9.866103323875,8.59049584600143,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1
8.69656811704415,6.31637919344939,9.54739601351321,5.56509420159273,7.14539090404287,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1
9.28135881691476,5.43115927604958,5.44240918243304,5.72276469669305,9.55608637654223,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1
11.4250507209377,9.0863502107095,9.32368631474674,9.27651024074294,6.96455493220128,1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1
12.111294007268,8.72300109011121,9.17758233845234,9.081257089274,9.27216801559553,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1
